num_tasks,burst_mean,burst_std,arrival_mean,arrival_std,burst_min,burst_max,arrival_min,arrival_max,priority_mean,priority_std,best_algo
10,7.6,4.079215610874228,5.1,2.808914381037628,1,13,0,9,3.2,1.1661903789690602,1
10,12.3,5.330103188494571,7.6,2.009975124224178,1,19,4,9,2.4,1.019803902718557,1
4,11.25,3.960744879438715,7.0,2.345207879911715,8,18,3,9,1.75,0.4330127018922193,1
6,11.5,5.123475382979799,4.333333333333333,2.2110831935702664,3,19,2,8,3.1666666666666665,1.674979270186815,1
10,9.7,4.382921400162226,4.6,3.1685959035509716,2,19,0,9,2.7,1.7349351572897473,1
8,7.0,4.55521678957215,4.25,2.8613807855648994,2,16,0,9,2.75,0.9682458365518543,1
7,14.0,4.69041575982343,3.2857142857142856,2.602981022612657,5,19,1,9,2.4285714285714284,1.3997084244475304,1
8,7.875,3.515590277606308,5.875,2.315032397181517,4,13,1,8,3.625,0.8569568250501305,1
5,7.0,4.979959839195493,5.2,2.6381811916545836,2,16,2,8,2.8,1.32664991614216,1
6,9.5,5.251983752196243,4.0,2.3804761428476167,2,17,1,8,2.5,1.3844373104863459,1
11,9.909090909090908,4.699217448480031,4.545454545454546,2.5712973861329003,1,17,1,8,3.4545454545454546,1.1570838237598051,1
7,9.428571428571429,3.2888184094918107,3.857142857142857,3.3986792152486625,5,14,1,9,3.7142857142857144,0.880630571852711,1
11,10.090909090909092,6.331085580538236,3.727272727272727,2.7990553306073913,1,19,0,9,2.5454545454545454,1.4993111365882401,1
7,6.142857142857143,3.562846832382836,4.714285714285714,2.864276807966203,2,13,1,8,3.4285714285714284,1.3997084244475304,1
8,8.5,5.431390245600108,4.625,3.276335605520289,2,17,0,9,3.125,1.6909686573085854,1
7,6.0,4.242640687119285,6.0,2.2677868380553634,1,13,2,9,3.2857142857142856,1.749635530559413,1
9,8.555555555555555,4.740162001711454,5.333333333333333,2.0548046676563256,3,17,3,9,2.7777777777777777,1.314684396244359,1
6,12.5,4.031128874149275,5.333333333333333,3.34995854037363,7,17,0,9,4.0,1.5275252316519468,1
10,10.5,5.004997502496879,5.7,2.6476404589747453,3,15,0,9,3.1,1.5132745950421556,1
9,10.0,5.185449728701348,5.333333333333333,2.449489742783178,2,19,2,8,2.7777777777777777,1.1331154474650633,1
5,13.4,3.9293765408777004,4.6,2.4166091947189146,7,18,1,8,2.8,1.16619037896906,1
7,14.857142857142858,3.833259389999639,3.142857142857143,2.356060357495806,6,18,0,7,3.142857142857143,1.6413036132965795,1
4,11.0,2.1213203435596424,5.0,3.24037034920393,8,13,0,9,3.0,1.5811388300841898,1
6,5.833333333333333,4.058598553961973,3.3333333333333335,2.981423969999719,2,12,0,9,3.0,1.5275252316519468,1
4,8.25,4.656984002549289,4.75,2.7726341266023544,3,15,0,7,1.5,0.5,1
3,10.333333333333334,4.784233364802441,6.666666666666667,2.0548046676563256,6,17,4,9,3.6666666666666665,1.8856180831641267,1
10,11.5,4.8218253804964775,3.5,2.6172504656604803,3,18,0,8,2.8,1.32664991614216,1
12,9.166666666666666,5.505048188304582,4.25,2.3139072294858036,1,18,0,9,2.75,1.4215601757693317,1
8,8.5,4.69041575982343,6.0,2.1213203435596424,1,17,3,9,3.125,1.2686114456365274,1
8,8.375,5.290025992374707,4.125,2.7128168017763383,1,18,0,9,2.875,1.6909686573085854,1
13,10.307692307692308,4.745599020057594,5.0,2.6311740579210876,2,19,0,9,2.8461538461538463,1.5112986695683464,1
4,10.25,4.437059837324712,4.5,2.5,5,16,1,8,2.75,1.0897247358851685,1
10,10.0,5.0,3.4,2.615339366124404,2,17,0,7,3.1,1.3,1
10,7.4,5.314132102234569,4.7,3.579106033634656,1,15,0,9,2.0,1.2649110640673518,1
5,12.6,1.9595917942265424,7.8,1.16619037896906,10,16,6,9,3.0,1.6733200530681511,1
4,11.5,5.172040216394301,4.25,2.277608394786075,5,19,2,7,2.5,1.118033988749895,1
4,9.5,2.958039891549808,4.5,1.8027756377319946,5,13,2,7,1.75,0.4330127018922193,1
15,9.066666666666666,5.144144459696114,5.0,2.6076809620810595,3,19,0,9,3.4,1.3564659966250536,1
14,9.071428571428571,5.133423888237415,4.428571428571429,2.896162133244756,2,18,0,9,3.0,0.8451542547285166,1
13,9.76923076923077,5.116396661020274,4.076923076923077,2.8409515865568293,4,19,0,9,3.3846153846153846,1.4432048491764398,1
15,8.933333333333334,6.2017918557641245,4.2,2.785677655436824,1,19,0,9,2.6666666666666665,1.7384539747207064,1
9,11.88888888888889,5.065009475573992,5.222222222222222,3.010270485365348,4,19,0,9,2.6666666666666665,1.4142135623730951,1
8,12.0,5.049752469181039,3.0,2.0,2,18,0,6,3.5,1.3228756555322954,1
11,10.181818181818182,5.219163670693572,3.1818181818181817,2.622219109428356,3,18,0,8,2.6363636363636362,1.1499191491521379,1
12,7.666666666666667,5.990733585203809,4.916666666666667,3.147971127920684,1,19,0,9,2.6666666666666665,1.3743685418725538,1
15,9.866666666666667,5.277204647243547,4.266666666666667,2.6948510575210314,2,19,0,9,3.4,1.5832456116050557,1
9,11.88888888888889,4.863570806275398,4.555555555555555,2.8717439962933526,3,19,0,9,2.6666666666666665,1.4142135623730951,1
11,9.363636363636363,5.850761058074213,4.454545454545454,1.3726971700492272,1,19,2,7,3.6363636363636362,1.431637795274875,1
3,8.666666666666666,4.4969125210773475,3.0,2.160246899469287,3,14,0,5,2.6666666666666665,0.4714045207910317,1
10,9.5,5.661271941887264,5.5,2.7658633371878665,1,17,1,9,3.1,1.374772708486752,1
9,8.555555555555555,4.085505846855607,4.555555555555555,2.2166597048066667,3,15,1,7,2.4444444444444446,1.2570787221094177,1
10,8.4,5.0039984012787215,4.1,3.176476034853718,1,17,0,9,2.5,1.5,1
9,11.444444444444445,4.833014037984788,6.0,2.581988897471611,5,18,1,9,3.0,1.3333333333333333,1
6,12.833333333333334,4.810289896553937,4.0,3.6514837167011076,3,17,0,9,2.8333333333333335,1.0671873729054748,1
10,9.0,4.494441010848846,5.7,2.6476404589747453,4,16,0,9,2.9,1.1357816691600546,1
10,10.3,5.831809324729334,6.6,1.9078784028338913,4,19,2,9,2.2,1.5362291495737217,1
8,11.125,6.2935979375870525,5.5,2.8722813232690143,3,19,1,9,2.125,1.2686114456365274,1
8,7.625,4.470388685561916,6.0,2.0615528128088303,3,14,3,9,2.75,1.0897247358851685,1
14,10.642857142857142,5.231868593494282,4.714285714285714,3.410667538946664,3,17,0,9,3.142857142857143,1.5050933932646768,1
14,10.142857142857142,4.808580765630524,5.0,2.903200204700225,2,18,0,9,2.857142857142857,1.355261854357877,1
15,8.866666666666667,5.162256182028251,4.4,2.776088375154268,1,16,0,9,3.2666666666666666,1.436043948569201,1
6,5.0,4.320493798938574,4.166666666666667,2.4094720491334933,1,12,0,7,2.8333333333333335,1.2133516482134197,1
9,13.0,5.557777333511022,6.0,2.0,1,19,3,8,2.7777777777777777,1.314684396244359,1
13,9.076923076923077,7.247933800656448,4.461538461538462,3.053758960196801,1,19,0,9,2.8461538461538463,1.2917581249035897,1
9,10.666666666666666,4.268749491621898,3.2222222222222223,2.4393887111222385,3,15,0,7,2.888888888888889,1.5947444549341472,1
5,11.4,5.314132102234569,3.0,2.9664793948382653,5,19,0,8,3.2,0.7483314773547882,1
7,6.0,4.0708019567928595,4.285714285714286,2.762725657973388,1,15,1,8,3.0,1.6035674514745464,1
8,9.875,5.010925563206861,5.5,2.345207879911715,3,16,1,9,3.375,0.6959705453537527,1
11,9.454545454545455,4.99752004613991,2.909090909090909,1.7296634173127678,2,19,1,6,2.6363636363636362,1.067940011315521,1
12,8.0,5.887840577551898,4.083333333333333,2.812422838447701,2,19,0,9,3.5,1.3844373104863459,1
13,10.538461538461538,4.877189995122264,4.615384615384615,2.271511240035908,2,17,0,9,4.076923076923077,1.1409536133993328,1
8,11.0,4.898979485566356,4.125,2.8912583765550943,1,18,0,8,3.75,1.0897247358851685,1
3,7.333333333333333,0.4714045207910317,6.333333333333333,2.494438257849294,7,8,3,9,2.3333333333333335,1.247219128924647,1
5,6.0,3.521363372331802,5.2,3.655133376499413,3,12,0,9,3.2,1.469693845669907,1
4,12.25,5.0682837331783235,6.0,1.8708286933869707,5,17,3,8,3.0,1.224744871391589,1
8,7.125,5.818880906153691,3.875,3.2572035551988456,1,18,0,9,3.0,1.5811388300841898,1
10,11.3,5.254521862167861,6.5,1.3601470508735443,2,19,4,9,2.7,1.004987562112089,1
5,9.8,5.1146847410177685,4.4,2.0591260281974,2,15,1,7,2.8,1.16619037896906,1
12,10.666666666666666,5.632248416238601,4.416666666666667,2.8418988174966553,1,19,0,8,2.1666666666666665,1.4043582955293932,1
12,11.0,6.683312551921141,4.833333333333333,3.3124344857252987,1,19,0,9,3.6666666666666665,1.4907119849998598,1
14,9.285714285714286,6.215517119373455,4.571428571428571,2.527400858993447,1,18,1,9,3.2857142857142856,1.5319721849662296,1
14,13.428571428571429,4.304719763805532,6.142857142857143,3.020339215980853,5,18,0,9,2.5714285714285716,1.2936264483053452,1
6,12.0,5.41602560309064,7.166666666666667,1.6749792701868151,4,19,5,9,3.3333333333333335,1.4907119849998598,1
11,6.909090909090909,3.117532399905863,5.818181818181818,2.7574092523823817,2,12,1,9,2.272727272727273,1.1354541815269814,1
13,9.461538461538462,4.5845121310004116,3.6923076923076925,2.4300875382971254,4,19,0,7,2.5384615384615383,1.2162606385262997,1
15,9.133333333333333,5.897645481225726,4.0,3.3065591380365986,1,19,0,9,2.6,1.083205120618128,1
9,8.777777777777779,4.893936787898943,5.0,3.366501646120693,3,16,0,8,3.5555555555555554,1.2570787221094177,1
11,8.545454545454545,3.473631486280509,3.8181818181818183,2.6222191094283556,4,16,0,8,3.1818181818181817,1.4658650451451907,1
6,12.5,5.123475382979799,4.666666666666667,2.9249881291307074,4,19,0,8,2.8333333333333335,1.3437096247164249,1
5,13.8,3.059411708155671,4.0,2.6076809620810595,9,17,0,7,3.2,1.469693845669907,1
9,10.666666666666666,6.018490028422596,3.888888888888889,3.634539385288028,3,19,0,9,2.4444444444444446,1.4229164972072998,1
7,13.428571428571429,4.271404682207444,3.7142857142857144,3.4106675389466634,4,18,0,9,3.142857142857143,1.355261854357877,1
7,9.285714285714286,5.699982098074287,4.714285714285714,2.4907993963089563,1,16,2,9,3.142857142857143,1.4568627181693672,1
14,10.857142857142858,4.5175395145262565,4.642857142857143,2.348468888967657,3,18,0,8,2.642857142857143,1.3420210162897097,1
14,9.642857142857142,5.472099921512802,5.285714285714286,3.0338229402279002,1,19,0,9,2.9285714285714284,1.279748061940637,1
13,11.23076923076923,5.408737178845214,4.6923076923076925,2.0897042626470963,3,18,1,8,3.076923076923077,1.327898192433236,1
3,11.0,4.320493798938574,3.0,0.816496580927726,5,15,2,4,2.3333333333333335,1.247219128924647,1
4,13.5,2.5,6.0,1.224744871391589,10,17,4,7,1.75,0.82915619758885,1
5,13.0,4.09878030638384,3.8,2.4819347291981715,5,16,1,8,3.2,0.39999999999999997,1
7,6.571428571428571,4.952838806674205,2.4285714285714284,1.5907898179514348,1,18,0,5,3.142857142857143,1.7261494247992246,1
10,9.7,4.796873982084583,5.0,3.0,2,17,0,9,4.2,1.077032961426901,1
12,10.583333333333334,5.544642058379924,5.916666666666667,2.3614378858841256,3,19,1,9,3.25,1.3616778865306827,1
6,8.5,3.304037933599835,5.333333333333333,2.8674417556808756,2,12,0,9,4.0,1.1547005383792515,1
11,6.909090909090909,5.053433494431744,4.545454545454546,2.965364805509108,1,16,0,9,2.727272727272727,0.9620913858416693,1
10,8.8,3.9446165846632044,4.9,2.4269322199023193,3,16,2,9,2.9,1.6401219466856725,1
14,10.357142857142858,5.272667295417308,4.357142857142857,2.7152254012497448,2,19,0,9,3.2142857142857144,1.4232042032265197,1
3,7.666666666666667,0.4714045207910317,3.6666666666666665,2.8674417556808756,7,8,0,7,2.3333333333333335,0.9428090415820634,1
4,9.25,6.015604707757983,3.5,2.29128784747792,3,19,0,6,3.0,1.5811388300841898,1
13,10.923076923076923,5.622229758345109,4.923076923076923,2.8945981111118124,1,18,0,9,2.230769230769231,1.049090899768143,1
3,14.0,0.816496580927726,5.0,1.4142135623730951,13,15,3,6,3.3333333333333335,1.247219128924647,1
14,10.571428571428571,6.10285981808395,4.0,2.8535691936340255,1,19,0,8,2.7857142857142856,1.2058530725810095,1
5,8.2,3.3105890714493698,4.0,1.6733200530681511,4,13,2,7,2.8,1.8330302779823362,1
9,8.777777777777779,4.661372658534007,4.111111111111111,3.478327964999673,2,18,0,9,2.888888888888889,1.0999438818457405,1
15,10.533333333333333,5.748816303282693,4.266666666666667,2.5420901286583493,1,18,0,9,3.1333333333333333,1.4544949486180951,1
13,9.76923076923077,5.60430941541138,5.461538461538462,3.0284645669276196,1,18,1,9,3.3076923076923075,1.135755620017954,1
14,7.0,4.971346468944376,4.642857142857143,2.5525097693150913,1,19,1,9,2.642857142857143,1.1088696211614302,1
12,11.75,4.8498281756504875,4.75,2.4537386440559095,3,19,1,9,2.5833333333333335,1.3819269959814167,1
5,12.8,5.3814496188294845,4.4,2.33238075793812,5,19,2,8,2.2,0.9797958971132712,1
3,11.0,4.96655480858378,5.666666666666667,3.299831645537222,7,18,1,8,2.3333333333333335,1.8856180831641267,1
11,8.636363636363637,4.715019083596342,3.727272727272727,2.73332661424962,1,16,0,9,3.0,1.5374122295716148,1
15,10.4,4.079215610874228,4.533333333333333,3.159465496286076,5,16,0,9,2.7333333333333334,1.6110727964792761,1
7,11.428571428571429,4.836088822803074,1.4285714285714286,1.2936264483053452,2,18,0,4,3.0,1.1952286093343936,1
4,13.25,3.344772040064913,3.75,1.920286436967152,8,17,2,7,4.0,1.7320508075688772,1
13,11.923076923076923,4.232866612983878,5.846153846153846,2.8781979898261087,3,19,1,9,2.4615384615384617,1.393136175098064,1
15,9.6,4.800000000000001,4.533333333333333,2.578543947441829,1,19,0,8,2.933333333333333,1.0624918300339485,1
7,12.285714285714286,3.8808793449160364,4.142857142857143,2.9485382057928993,7,18,0,9,2.857142857142857,1.6413036132965795,1
6,7.166666666666667,4.13991411612474,4.333333333333333,2.2852182001336816,1,14,2,9,2.0,1.1547005383792515,1
12,8.25,5.2141634036535525,4.5,2.9297326385411577,1,18,0,9,2.8333333333333335,1.5723301886761005,1
3,12.666666666666666,4.189935029992178,5.666666666666667,3.299831645537222,7,17,1,8,2.0,0.0,1
10,7.0,3.872983346207417,4.4,3.6386810797320503,2,17,0,9,3.5,1.3601470508735443,1
7,10.285714285714286,3.4934340744678525,3.5714285714285716,2.4411439272335804,6,15,0,7,3.7142857142857144,0.880630571852711,1
4,7.5,5.722761571129799,4.5,2.179449471770337,3,17,1,7,3.0,1.5811388300841898,1
14,8.857142857142858,6.6101344578624435,5.714285714285714,2.788460185134734,1,18,0,9,2.7857142857142856,1.3190132366156706,1
9,8.555555555555555,4.297573245736381,3.2222222222222223,2.249828525701843,3,15,1,9,3.3333333333333335,1.4142135623730951,1
13,8.384615384615385,5.903564262876889,3.8461538461538463,2.9311629051165617,1,18,0,8,3.6153846153846154,1.2733034890189885,1
4,11.5,3.2015621187164243,6.0,2.5495097567963922,7,15,2,9,3.25,1.299038105676658,1
4,12.5,6.422616289332565,2.75,2.277608394786075,2,19,0,5,2.0,1.0,1
9,9.777777777777779,5.411464738615964,4.333333333333333,3.0912061651652345,3,19,0,9,3.4444444444444446,1.2570787221094177,1
11,13.272727272727273,3.2777738867854445,4.454545454545454,3.3128849378706544,7,17,0,9,2.272727272727273,1.212878551284212,1
11,8.909090909090908,5.648081660730569,3.727272727272727,2.631657241114569,1,18,0,8,3.6363636363636362,1.4937887931959075,1
4,11.75,6.832825184358224,2.5,2.692582403567252,1,19,0,7,3.0,0.7071067811865476,1
8,7.625,5.764926278800103,5.5,2.8722813232690143,2,17,0,9,2.5,1.5811388300841898,1
12,11.416666666666666,4.9237237489074825,4.583333333333333,3.06752705321766,1,19,0,9,3.0833333333333335,1.3202482931462383,1
6,9.5,5.469613027140647,1.8333333333333333,1.2133516482134197,1,17,0,4,3.6666666666666665,1.247219128924647,1
12,9.25,5.133630943753813,6.333333333333333,1.7950549357115015,2,19,4,9,3.75,1.299038105676658,1
14,10.785714285714286,5.184848412559859,4.642857142857143,2.191123092882567,2,19,1,9,3.2857142857142856,1.5319721849662298,1
5,13.8,4.06939798987516,3.4,1.7435595774162693,9,19,1,6,2.4,1.4966629547095764,1
4,6.75,5.629165124598851,4.0,3.391164991562634,1,16,0,9,2.0,1.224744871391589,1
7,12.0,5.0709255283711,4.857142857142857,1.8070158058105024,2,17,3,9,2.7142857142857144,1.577908716741037,1
7,11.428571428571429,6.0676458804558004,3.0,2.7774602993176543,1,19,0,7,2.857142857142857,1.355261854357877,1
12,11.583333333333334,5.736699593165239,3.8333333333333335,2.733536577809454,1,18,0,8,2.75,1.1636866703140785,1
10,10.3,5.550675634551167,4.4,2.7640549922170505,1,17,0,8,2.3,1.004987562112089,1
13,10.384615384615385,5.328276695553517,4.538461538461538,2.790516484187239,2,18,0,9,3.3076923076923075,1.4876215081395165,1
14,10.285714285714286,5.662263195030404,5.428571428571429,2.8713930346059686,2,19,1,9,2.857142857142857,1.505093393264677,1
9,10.777777777777779,3.4889596595794625,5.555555555555555,2.543449587168799,6,16,1,9,3.2222222222222223,1.3966450099973928,1
7,9.428571428571429,5.728553615932406,5.142857142857143,3.1815796359028696,1,19,1,9,3.5714285714285716,1.3997084244475304,1
14,9.571428571428571,5.301135804365564,4.428571428571429,2.527400858993447,1,19,1,9,2.5714285714285716,1.1157499537009508,1
3,7.666666666666667,4.189935029992179,2.6666666666666665,1.8856180831641267,2,12,0,4,3.0,0.0,1
15,8.533333333333333,5.886330681238431,4.466666666666667,2.8015868519267593,1,19,0,9,2.3333333333333335,1.4452988925785866,1
14,8.857142857142858,5.804642758260012,4.357142857142857,2.7414058660564984,1,19,0,9,2.642857142857143,1.3942300925673667,1
6,10.0,5.972157622389639,5.5,2.692582403567252,2,18,1,9,3.1666666666666665,1.6749792701868151,1
10,8.5,6.119640512317697,4.8,1.9899748742132397,1,18,3,9,1.9,0.9433981132056604,1
7,11.571428571428571,4.8064582403602065,5.428571428571429,2.8713930346059686,2,17,0,9,3.142857142857143,1.355261854357877,1
11,9.818181818181818,4.763844547845055,4.454545454545454,2.4629485789352845,2,17,0,8,2.8181818181818183,1.3360853142453697,1
9,12.333333333333334,5.395471352079548,4.666666666666667,2.260776661041756,2,19,1,8,3.3333333333333335,1.699673171197595,1
3,11.333333333333334,7.586537784494028,7.666666666666667,0.4714045207910317,1,19,7,8,2.0,0.816496580927726,1
14,7.5,5.341883028082353,4.714285714285714,2.4032291201801033,1,17,0,8,2.5,1.349603116263656,1
10,11.7,4.124318125460256,3.5,3.2939338184001206,6,19,0,9,2.7,1.4866068747318506,1
6,9.166666666666666,4.597704741377907,2.0,2.309401076758503,1,15,0,7,3.1666666666666665,1.8633899812498247,1
5,9.2,7.678541528180986,3.0,1.6733200530681511,1,19,0,5,2.4,1.4966629547095764,1
9,9.666666666666666,5.94418483337567,4.666666666666667,2.581988897471611,1,19,0,8,2.4444444444444446,1.2570787221094177,1
3,11.333333333333334,2.8674417556808756,6.333333333333333,2.0548046676563256,8,15,4,9,4.333333333333333,0.9428090415820634,1
13,10.153846153846153,4.452244962611625,4.923076923076923,2.8409515865568293,1,17,1,9,2.3076923076923075,1.2015768732164085,1
10,9.3,5.441507144165117,4.4,2.2891046284519194,1,19,1,9,2.6,1.4966629547095764,1
15,9.0,5.585696017507576,5.133333333333334,2.36267268622258,2,18,1,9,2.4,1.3564659966250536,1
6,13.833333333333334,3.6704525909242065,5.833333333333333,3.0230595245361753,7,17,2,9,2.5,1.5,1
9,15.0,2.3570226039551585,4.666666666666667,3.0550504633038935,13,19,0,9,2.888888888888889,1.286204100310025,1
9,10.444444444444445,6.361535648133172,4.555555555555555,2.629368792488718,1,19,1,8,3.5555555555555554,1.3425606637327303,1
15,9.533333333333333,6.333684200807264,4.333333333333333,2.6749870196985173,1,19,1,9,3.6,1.3063945294843617,1
12,11.0,5.212165257037297,5.0,2.70801280154532,1,18,1,9,3.5,1.3228756555322954,1
14,9.571428571428571,5.525451315946776,4.428571428571429,2.821202522590214,2,19,1,9,3.357142857142857,1.2309777099724346,1
12,10.416666666666666,6.290976783369088,5.25,2.8613807855648994,1,19,0,9,3.5,1.2583057392117916,1
3,8.666666666666666,3.39934634239519,3.6666666666666665,3.8586123009300755,4,12,0,9,4.0,0.816496580927726,1
12,11.416666666666666,6.034046919126683,4.916666666666667,3.4510465401414425,1,19,0,9,3.1666666666666665,1.4624940645653537,1
6,7.833333333333333,7.492588930996341,3.0,2.943920288775949,1,19,0,8,3.1666666666666665,1.3437096247164249,1
7,10.142857142857142,2.799416848895061,5.428571428571429,2.3211538298959886,5,14,3,9,2.857142857142857,1.7261494247992246,1
8,10.0,4.47213595499958,3.875,3.059309562630104,4,17,0,9,2.125,1.5360257159305635,1
13,10.615384615384615,6.451457337311308,6.0,2.2188007849009166,1,19,2,9,3.0,1.5689290811054724,1
14,9.428571428571429,5.802884574739972,3.0714285714285716,2.9146008233004523,1,17,0,9,3.0,1.3627702877384937,1
13,7.846153846153846,5.40435940623086,5.615384615384615,2.403153746432817,1,17,1,9,3.076923076923077,1.4390989949130544,1
6,7.5,3.8622100754188224,4.333333333333333,2.924988129130708,2,12,0,9,3.0,1.7320508075688772,1
6,10.166666666666666,4.810289896553937,6.0,3.366501646120693,3,18,0,9,2.8333333333333335,0.8975274678557507,1
3,12.666666666666666,1.699673171197595,4.0,3.7416573867739413,11,15,0,9,2.0,0.0,1
9,9.88888888888889,5.546659544154971,5.555555555555555,2.408831487630978,2,17,2,9,2.6666666666666665,1.4142135623730951,1
7,10.0,7.0710678118654755,4.571428571428571,3.331972511340172,1,18,0,9,2.2857142857142856,1.385051387833237,1
12,4.666666666666667,2.9533408577782247,4.416666666666667,2.8710721961587025,1,10,0,9,3.25,1.6393596310755,1
15,12.733333333333333,5.359933664597809,5.066666666666666,2.8627880738111853,2,18,0,9,2.6,1.4966629547095767,1
12,8.5,4.4628092796652945,5.083333333333333,3.147971127920684,1,16,0,9,3.25,1.2332207155790618,1
3,7.666666666666667,5.436502143433363,7.666666666666667,1.8856180831641267,2,15,5,9,3.3333333333333335,0.4714045207910317,1
7,7.857142857142857,2.294625486315573,5.142857142857143,2.9965967090575756,5,11,0,9,2.857142857142857,0.989743318610787,1
6,9.333333333333334,3.0368111930480994,6.833333333333333,2.1921577396609844,4,13,3,9,3.0,1.2909944487358056,1
3,11.666666666666666,4.784233364802441,3.6666666666666665,3.299831645537222,5,16,0,8,2.0,0.816496580927726,1
12,6.333333333333333,5.328122454381927,4.916666666666667,2.2897719440056807,2,19,0,9,3.0,1.1547005383792515,1
7,9.571428571428571,4.531071864901058,4.285714285714286,2.710523708715754,2,18,0,9,2.4285714285714284,1.049781318335648,1
5,8.8,4.915282290977803,2.6,1.2000000000000002,1,16,1,4,4.0,0.8944271909999159,1
11,10.272727272727273,6.106492954089696,4.363636363636363,2.42234774444986,1,17,0,9,2.909090909090909,1.504813214295168,1
8,15.75,3.072051431861127,4.75,3.2307119958300214,9,18,0,9,3.375,1.5761900266148114,1
6,9.5,5.315072906367325,3.6666666666666665,2.981423969999719,2,19,0,8,2.8333333333333335,1.3437096247164249,1
3,4.333333333333333,2.494438257849294,2.6666666666666665,1.247219128924647,1,7,1,4,1.6666666666666667,0.4714045207910317,1
4,12.5,4.9749371855331,3.5,2.692582403567252,5,19,1,8,3.75,0.82915619758885,1
7,9.428571428571429,4.304719763805532,4.571428571428571,2.5555062599997598,4,16,1,9,3.4285714285714284,1.049781318335648,1
4,5.25,2.165063509461097,4.75,2.165063509461097,2,8,1,6,3.25,1.0897247358851685,1
10,9.7,4.94064773081425,5.1,2.981610303175115,2,16,1,9,3.0,1.3416407864998738,1
6,11.166666666666666,5.580223014261069,4.0,2.70801280154532,3,17,1,9,2.8333333333333335,1.0671873729054748,1
8,11.0,5.656854249492381,4.25,1.8540496217739157,1,19,2,7,2.625,1.2183492931011204,1
10,8.3,5.3113086899558,4.7,2.2825424421026654,1,18,1,8,2.2,1.2489995996796797,1
4,13.75,3.2691742076555053,3.75,3.031088913245535,9,18,0,8,2.5,1.5,1
11,8.090909090909092,4.813891743590446,5.090909090909091,2.5389527352307164,2,17,0,9,3.1818181818181817,1.2662171161076472,1
5,11.4,5.851495535331118,5.4,2.0591260281974,6,19,2,8,3.0,1.4142135623730951,1
10,8.6,5.0635955604688645,2.7,2.6476404589747453,2,18,0,7,3.5,1.2041594578792296,1
14,8.571428571428571,5.2196645446986025,5.571428571428571,3.016958868848982,1,17,1,9,3.142857142857143,1.5971914124998499,1
8,6.625,4.973366566019441,4.75,2.947456530637899,1,17,1,9,3.125,1.3635890143294642,1
8,9.5,5.454356057317857,2.625,2.1758618981911515,1,18,0,7,2.0,1.3228756555322954,1
13,9.076923076923077,5.649527392916474,3.230769230769231,2.777764628502737,1,18,0,9,3.076923076923077,1.4390989949130544,1
10,10.2,7.166589146867567,5.7,2.8653097563788807,1,19,1,9,3.2,1.6613247725836149,1
13,11.307692307692308,4.630743674859203,5.384615384615385,2.9492753096432023,2,18,0,9,2.8461538461538463,1.4058205294228512,1
13,6.538461538461538,4.749338166287117,4.846153846153846,2.713106475161292,1,18,0,9,2.8461538461538463,1.2917581249035897,1
9,6.333333333333333,5.163977794943222,4.111111111111111,2.5141574442188355,1,15,0,8,2.888888888888889,0.9938079899999066,1
6,10.166666666666666,7.033649282003064,3.5,2.8722813232690143,2,19,0,9,2.5,1.2583057392117916,1
5,6.8,3.8678159211627436,3.2,2.3151673805580453,2,13,0,6,3.2,1.16619037896906,1
15,10.933333333333334,7.0376763842115455,3.8666666666666667,3.2221455929585523,1,19,0,9,3.3333333333333335,1.3984117975602022,1
8,9.625,6.343057228182637,5.25,2.9047375096555625,2,19,2,9,2.0,1.118033988749895,1
12,8.916666666666666,6.006362367430796,4.166666666666667,2.3392781412696997,1,18,1,9,3.4166666666666665,1.114924013354971,1
7,10.0,4.242640687119285,4.571428571428571,3.4166459266003995,5,19,0,9,4.0,0.7559289460184544,1
3,10.666666666666666,3.858612300930075,6.333333333333333,3.0912061651652345,7,16,2,9,4.333333333333333,0.4714045207910317,1
3,7.333333333333333,4.189935029992179,6.0,2.943920288775949,3,13,2,9,3.3333333333333335,0.4714045207910317,1
10,12.6,4.1521078984053394,2.7,2.685144316419511,5,18,0,8,3.3,1.2688577540449522,1
7,11.571428571428571,4.337778985911137,3.5714285714285716,3.3745748031479192,7,18,0,9,2.5714285714285716,1.6781914463529615,1
9,12.333333333333334,4.570436400267363,4.111111111111111,2.3306863292670035,4,18,0,8,2.5555555555555554,1.1653431646335017,1
9,10.11111111111111,3.212629398844658,5.111111111111111,2.0245407953653998,4,14,2,9,2.111111111111111,0.7370277311900889,1
10,8.0,5.2345009313209605,2.5,2.247220505424423,1,19,0,7,2.8,1.1661903789690602,1
8,8.625,5.31360282670807,4.75,2.6339134382131846,1,18,2,8,2.875,1.5360257159305635,1
4,9.75,2.5860201081971503,5.0,2.345207879911715,6,13,1,7,3.5,1.5,1
14,8.285714285714286,4.216101303821059,4.285714285714286,2.762725657973388,1,16,0,9,3.4285714285714284,1.2936264483053452,1
11,13.454545454545455,5.416534221733175,4.181818181818182,2.7574092523823817,2,19,0,9,2.5454545454545454,0.9875254992000196,1
4,10.0,5.0,2.75,2.7726341266023544,3,17,0,6,2.25,1.0897247358851685,1
4,8.5,6.689544080129826,6.25,3.6996621467371855,1,17,0,9,4.5,0.5,1
7,9.571428571428571,5.525451315946776,5.714285714285714,2.813959371941744,3,18,0,9,3.0,1.4142135623730951,1
